cap_round,college_code,college_name,choice_code,branch_name,status,home_university,quota_allocation,seat_type,stage,cutoff_rank,cutoff_percentile,city
Round 1,4004,"Government College of Engineering, Chandrapur",400446610,Instrumentation Engineering,Government,Gondwana University,OHU-to-OHU,GSCO,I,141142,47.8905633,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400446610,Instrumentation Engineering,Government,Gondwana University,OHU-to-OHU,GNT2O,I,174910,26.6274079,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400446610,Instrumentation Engineering,Government,Gondwana University,OHU-to-OHU,GOBCO,I,96565,68.9620341,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400446610,Instrumentation Engineering,Government,Gondwana University,OHU-to-OHU,LOPENO,I,88647,71.6607627,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400446610,Instrumentation Engineering,Government,Gondwana University,OHU-to-OHU,LSEBCO,I,107052,64.3871019,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400446610,Instrumentation Engineering,Government,Gondwana University,State Level,TFWS,I,89158,71.5830116,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400446610,Instrumentation Engineering,Government,Gondwana University,State Level,EWS,I,184605,19.2051273,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,HU-to-HU,GOPENH,I,119402,58.8994542,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,HU-to-HU,GSCH,I,147202,45.2322221,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,HU-to-HU,GNT2H,I,202457,1.856422,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,HU-to-HU,GOBCH,I,137404,50.4913264,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,HU-to-HU,LOPENH,I,133787,52.1817116,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,HU-to-HU,LOBCH,I,175117,25.9873754,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,GNT3H,I,114102,61.5619516,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,GSEBCH,I,96763,68.8687467,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,LSCH,I,136461,50.7016833,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,LVJH,I,124406,56.8426573,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,LNT2H,I,95168,69.3295893,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,GNT3H,II,122804,57.4376852,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,GOPENO,I,56991,82.837277,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,GSCO,I,94805,69.4561708,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,GSTO,I,149118,43.658874,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,GVJO,I,161481,36.0836122,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,GOBCO,I,68768,78.8357161,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,GSEBCO,I,113687,61.6834321,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,LOPENO,I,70747,78.4242636,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,LSCO,I,116477,60.422115,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,LNT1O,I,180496,22.3617813,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,OHU-to-OHU,LOBCO,I,70865,78.3357644,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,State Level,TFWS,I,52607,84.1437716,Chandrapur
Round 1,4004,"Government College of Engineering, Chandrapur",400461210,Mechanical Engineering,Government,Gondwana University,State Level,EWS,I,185701,18.5475444,Chandrapur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GOPENH,I,46491,86.2041018,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GSCH,I,59614,81.9705913,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GSTH,I,86048,72.8948543,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GVJH,I,81360,74.6802716,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GNT1H,I,49607,85.113912,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GNT2H,I,71773,78.1688442,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GOBCH,I,51795,84.4950314,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,LOPENH,I,65631,79.9809712,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,LSCH,I,72313,77.9513058,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,LSTH,I,79650,75.210728,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,LOBCH,I,68502,79.027972,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,GNT3H,I,53500,83.9367933,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,GSEBCH,I,65654,79.9809712,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,LSEBCH,I,94342,69.4936445,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,GOPENO,I,44120,86.9194446,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,GSCO,I,60644,81.6453226,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,GSTO,I,79008,75.3562654,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,GVJO,I,56617,82.8811189,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,GNT2O,I,46604,85.9982332,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,GOBCO,I,44950,86.6751751,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,GSEBCO,I,50800,84.8660601,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,LOPENO,I,45356,86.552754,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,LSTO,I,53791,83.880237,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,LOBCO,I,46828,85.9646097,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,LSEBCO,I,81126,74.9785452,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,State Level,TFWS,I,106376,64.713186,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402519110,Civil Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,State Level,EWS,I,42490,87.3499473,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GOPENH,I,11471,96.6904701,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GSCH,I,22436,93.4773416,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GSTH,I,68414,79.027972,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GVJH,I,41603,87.6831328,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GNT1H,I,23092,93.2766093,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GNT2H,I,26575,92.2439918,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GOBCH,I,12578,96.3986014,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GSEBCH,I,49189,85.2215842,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,LOPENH,I,8732,97.5007362,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,LSCH,I,19570,94.3275746,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,LSTH,I,93640,69.8941051,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,LVJH,I,63875,80.602179,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,LOBCH,I,11615,96.6725559,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,LSEBCH,I,43896,86.9651776,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,GOPENO,I,9985,97.1468531,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,GSCO,I,19568,94.3275746,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,GSTO,I,49504,85.1919561,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,GOBCO,I,10223,97.0921673,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,GSEBCO,I,15189,95.635667,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,LOPENO,I,9886,97.1832984,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,LSCO,I,31947,90.6332693,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,LNT2O,I,32031,90.6221224,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,OHU-to-OHU,LNT3O,I,28850,91.503982,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,State Level,TFWS,I,18267,94.7397468,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402524210,Computer Science and Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,State Level,EWS,I,39023,88.5033286,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402529310,Electrical Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GOPENH,I,29159,91.4450061,Nagpur
Round 1,4025,"Government College of Engineering, Nagpur",402529310,Electrical Engineering,Government,Rashtrasant Tukadoji Maharaj Nagpur University,HU-to-HU,GSCH,I,55950,83.1060395,Nagpur
